baseline_trace_path,experiment,iter,plan_id,exp_date,best_speedup,avg_good_speedup,trace_path,solution_path
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",2,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/acfb1b7072ad4bdb9959ea25dab092ed.json', 'plan_1_1')",eval-5-12-21-17-05-12-22-20-56,1.1156048739224216,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 6, ""1.1"": 6, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb_f3f2176fa10c4327a6fd934d87b18670.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/f3f2176fa10c4327a6fd934d87b18670.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",3,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/b46bb0bebf3a4c3797a8aef0e29bf76a.json', 'plan_2_1')",eval-5-12-21-17-05-12-22-21-04,1.1154535862129076,"{""1.0"": 4, ""1.01"": 4, ""1.05"": 4, ""1.1"": 4, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb_777908358e1349bf96887e38fecb0930.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/777908358e1349bf96887e38fecb0930.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",4,,eval-5-12-21-17-05-12-22-21-13,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",5,,eval-5-12-21-17-05-12-22-21-21,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",6,,eval-5-12-21-17-05-12-22-21-28,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",7,,eval-5-12-21-17-05-12-22-21-35,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",8,,eval-5-12-21-17-05-12-22-21-42,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",9,,eval-5-12-21-17-05-12-22-21-49,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",10,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/777908358e1349bf96887e38fecb0930.json', 'plan_1_0')",eval-5-12-21-17-05-12-22-21-57,1.1277473157554014,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb_0ef390ece99346faa62f4db7af2df445.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/0ef390ece99346faa62f4db7af2df445.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",11,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/777908358e1349bf96887e38fecb0930.json', 'plan_1_0')",eval-5-12-21-17-05-12-22-22-05,1.1145076752115277,"{""1.0"": 4, ""1.01"": 4, ""1.05"": 4, ""1.1"": 4, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb_fdd888b5825047d28f1cae6782731560.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/fdd888b5825047d28f1cae6782731560.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",12,,eval-5-12-21-17-05-12-22-22-14,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",13,,eval-5-12-21-17-05-12-22-22-22,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",14,,eval-5-12-21-17-05-12-22-22-29,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",15,,eval-5-12-21-17-05-12-22-22-36,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",0,,eval-4-12-21-17-05-12-22-12-45,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",1,"('/home/ubuntu/AccelOpt/experiments/flb_optimize/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/gpt-o3_triton_4c17a1.json', 'plan_3_1')",eval-4-12-21-17-05-12-22-20-46,1.0442406377446793,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_8bb3d4272541461181957579d2d19bf9.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/8bb3d4272541461181957579d2d19bf9.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",2,,eval-4-12-21-17-05-12-22-20-52,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",3,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/8bb3d4272541461181957579d2d19bf9.json', 'plan_3_1')",eval-4-12-21-17-05-12-22-20-58,0.36307869308166674,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_53276f3be52748fa85f7cf08b5b4d4ad.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/53276f3be52748fa85f7cf08b5b4d4ad.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",4,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/8bb3d4272541461181957579d2d19bf9.json', 'plan_2_1')",eval-4-12-21-17-05-12-22-21-04,1.1525274454301657,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 3, ""1.1"": 3, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_e734ce5fad7f421e9f156ae754a3a44a.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/e734ce5fad7f421e9f156ae754a3a44a.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",5,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/e734ce5fad7f421e9f156ae754a3a44a.json', 'plan_1_1')",eval-4-12-21-17-05-12-22-21-11,1.2316762181460341,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_1ddde975bd70422fafae168489ac0441.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/1ddde975bd70422fafae168489ac0441.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",6,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/1ddde975bd70422fafae168489ac0441.json', 'plan_1_0')",eval-4-12-21-17-05-12-22-21-20,1.123157131565359,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_2f9b6ba2ab994b6a84424dfb8deea62e.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/2f9b6ba2ab994b6a84424dfb8deea62e.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",7,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/2f9b6ba2ab994b6a84424dfb8deea62e.json', 'plan_3_1')",eval-4-12-21-17-05-12-22-21-27,1.4547369267739985,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_4695964e19774e24936efe2740e28005.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/4695964e19774e24936efe2740e28005.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",8,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/4695964e19774e24936efe2740e28005.json', 'plan_1_0')",eval-4-12-21-17-05-12-22-21-35,1.4624884957609123,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 2, ""1.1"": 2, ""1.2"": 2, ""1.4"": 2}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_0cb57e1155494ac5bd52aac2a466c752.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/0cb57e1155494ac5bd52aac2a466c752.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",9,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/4695964e19774e24936efe2740e28005.json', 'plan_1_0')",eval-4-12-21-17-05-12-22-21-41,1.764464663108877,"{""1.0"": 3, ""1.01"": 3, ""1.05"": 3, ""1.1"": 3, ""1.2"": 3, ""1.4"": 3}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_66c9d248cd3d40e6a9c658da8dccadac.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/66c9d248cd3d40e6a9c658da8dccadac.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",10,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/b520077185c8430f93f49fb02f557831.json', 'plan_0_0')",eval-4-12-21-17-05-12-22-21-47,1.7537294458627717,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 6, ""1.1"": 6, ""1.2"": 6, ""1.4"": 6}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_1b3eedbcc4f849cdad1de65eec16ee84.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/1b3eedbcc4f849cdad1de65eec16ee84.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",11,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/0d73ceba420345a9b5a196f48bf636dc.json', 'plan_1_1')",eval-4-12-21-17-05-12-22-21-54,1.7608617912667714,"{""1.0"": 4, ""1.01"": 4, ""1.05"": 4, ""1.1"": 4, ""1.2"": 4, ""1.4"": 3}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_ae1f0fa59745459a9d2331a03077d507.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/ae1f0fa59745459a9d2331a03077d507.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",12,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/3b1f3961b1134508ad8dc251fd672432.json', 'plan_2_1')",eval-4-12-21-17-05-12-22-22-01,1.4023643798535648,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 2, ""1.1"": 2, ""1.2"": 2, ""1.4"": 2}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_bfbea595a1994ee1882308dd20cf755f.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/bfbea595a1994ee1882308dd20cf755f.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",13,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/bfbea595a1994ee1882308dd20cf755f.json', 'plan_1_1')",eval-4-12-21-17-05-12-22-22-08,1.4022654601059936,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 2, ""1.1"": 2, ""1.2"": 2, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_e09289490a1a46f09444b8a73d41f164.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/e09289490a1a46f09444b8a73d41f164.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",14,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/e09289490a1a46f09444b8a73d41f164.json', 'plan_3_0')",eval-4-12-21-17-05-12-22-22-15,1.7265318824131428,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 2, ""1.1"": 2, ""1.2"": 2, ""1.4"": 2}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_ea467ca196fe4aa4975bfd0ead8e2451.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/ea467ca196fe4aa4975bfd0ead8e2451.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-o3_triton_4c17a1_mla_paged_decode_h16_ckv512_kpe64_ps1_939f995.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",15,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/ea467ca196fe4aa4975bfd0ead8e2451.json', 'plan_1_1')",eval-4-12-21-17-05-12-22-22-22,1.7320434742583857,"{""1.0"": 7, ""1.01"": 7, ""1.05"": 7, ""1.1"": 7, ""1.2"": 7, ""1.4"": 7}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1_939f995_8e4ac29f0cbe4c11b928dc6aadee56ef.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_decode_h16_ckv512_kpe64_ps1/8e4ac29f0cbe4c11b928dc6aadee56ef.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/moe/gpt-o3_triton_c1adb5_moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048_5e8dc11.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",0,,eval-6-12-21-17-05-12-22-12-45,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/moe/gpt-o3_triton_c1adb5_moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048_5e8dc11.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",1,,eval-6-12-21-17-05-12-22-20-48,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/moe/gpt-o3_triton_c1adb5_moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048_5e8dc11.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",2,,eval-6-12-21-17-05-12-22-20-55,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/moe/gpt-o3_triton_c1adb5_moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048_5e8dc11.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",3,,eval-6-12-21-17-05-12-22-21-03,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/moe/gpt-o3_triton_c1adb5_moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048_5e8dc11.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",4,"('/home/ubuntu/AccelOpt/experiments/flb_optimize/solutions/moe/moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048/gpt-o3_triton_c1adb5.json', 'plan_1_1')",eval-6-12-21-17-05-12-22-21-11,1.0536258960801281,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/moe/moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048_5e8dc11_5f451287bcc14bbc9dfe630d923aa02b.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/moe/moe_fp8_block_scale_ds_routing_topk8_ng8_kg4_e32_h7168_i2048/5f451287bcc14bbc9dfe630d923aa02b.json
